developer;developer_id
HYDEZEKE;3210
Innervision Games;3211
"Storm Isle Productions;Polywickstudio";3212
jemchicomac;3213
Cherry Co. Studios;3214
Twelve Tiles;3215
EfrenStudios;3216
AV media lab;3217
1337 & Senri AB;3218
Top3Line;3219
Chashu Entertainment;3220
Tonguç Bodur;3221
LW Games;3222
Milkbag Games;3223
Vostok Games;3224
Ape Law;3225
Fixpoint Productions;3226
David Wehle;3227
Valsar;3228
"Unicube;Team 17 Digital Ltd";3229
"Tiger and Squid;Team17 Digital Ltd";3230
Orlyapps;3231
Lohika Games;3232
radiostatic;3233
Da Picky Monkey;3234
Icy Donut;3235
Hooligans Entertainment;3236
7 Soft Pillows;3237
Nayma Software;3238
A Stranger Gravity;3239
DTF games;3240
Arise;3241
Soccer Manager Ltd;3242
Brainchild;3243
Drool;3244
Monogon Games;3245
Chris Sawyer;3246
Nostalgia;3247
Stamina-Games;3248
Underdog Games;3249
"Pinokl Games;Kverta";3250
ektomarch;3251
White Rabbit;3252
Lag Studios;3253
Kiritsu Games;3254
"LearnDistrict Inc.;The Negatives";3255
Astrosimer;3256
David Mulder;3257
"Arc System Works;DotEmu";3258
Tesseract Interactive;3259
Walter Machado;3260
Double Stallion Games;3261
Poorwill Games;3262
Talentplace;3263
Shining Pixel Studios;3264
Craig Gibbs;3265
nornware AB;3266
Michael Lückgen;3267
Hungry Planet Games;3268
NIMONIX;3269
Kittehface Software;3270
Sebastian Nigro;3271
The Stork Burnt Down;3272
RIP Studios LLC;3273
Rocktastic Games;3274
Luis Ruiz;3275
DistrictTeam;3276
Alda Games;3277
Timedrop Studios;3278
KaleidoGames;3279
Fivang;3280
reMaginarium;3281
Sinister Design;3282
Vision Riders Entertainment;3283
Eric Hornby;3284
"ColloseusX;cpmilan";3285
Access Games;3286
Maschinen-Mensch;3287
JAM Productions;3288
Redwood Games;3289
3D Realms (Apogee Software);3290
Animation F/X;3291
Remedy;3292
Moonlite Software;3293
Cygnus Studios;3294
Beavis Soft;3295
3D Realms;3296
Aleksander Ciesielski;3297
Cyber Rhino Studios;3298
Lupiesoft;3299
Duckbridge;3300
Guerrilla Bandit;3301
"Finji;Kittehface Software";3302
marbenx;3303
Atomicom Limited;3304
Hunter Gatherer Games;3305
Prexen Studios;3306
Undead Yeti Software;3307
Tymon Zgainski;3308
Triskell Interactive;3309
Singe Studio;3310
Frontier Developments;3311
Freshly Squeezed;3312
Team Eyepatch;3313
"Idea Factory;Design Factory";3314
Peltast Software;3315
Presto Studios;3316
bluffman;3317
Cosmic Logic;3318
Cowardly Creations;3319
Infogrames;3320
Interplay Entertainment Corp.;3321
Klonk Games;3322
Burrito Studio;3323
Andrii Vintsevych;3324
Team Isolation;3325
Swinfjord-Games;3326
Lord Bytesworth;3327
Estelion;3328
OMNIDREAM CREATIONS;3329
Tobop Productions;3330
"Hangar 13;Aspyr (Mac)";3331
Absorb Reality;3332
Fugitive Games;3333
Vertex Pop;3334
Gamestarters;3335
SpookyFish Games;3336
Frogsong Studios AB;3337
Isaac Nichols;3338
Tiny Utopia;3339
Red Team Games;3340
Moppin;3341
Casualogic;3342
Playtonic Games;3343
Speelbaars;3344
Dubrovkin Sergei;3345
Tigerish Games;3346
"Zeenoh;7 Seals";3347
AndrewDrumov, Sanke Berdochan;3348
"Virtual Basement LLC;Code Headquarters LLC";3349
SmashMouth Games Ltd;3350
Stun Games;3351
Magical Hackers;3352
Playtap Games;3353
Risen Phoenix Studios;3354
Dan & Gary Games;3355
Le Cartel Studio;3356
Hothouse Creations Ltd;3357
Immersive Douro;3358
Megastorm Games;3359
Game Mechanic Studios;3360
Dark Fox;3361
System Era Softworks;3362
Game Studio Abraham Stolk Inc.;3363
Flying Cafe for Semianimals;3364
Dolores Entertainment;3365
Vovoid Media Technologies AB;3366
Artur Mandas;3367
Retro Yeti Games;3368
MK-ULTRA Games;3369
oddonegames;3370
Ed Curtis-Sivess;3371
8Floor;3372
Ulysses Games;3373
"Alawar Stargaze;Alawar Entertainment";3374
"Toyman Interactive;Alawar Entertainment";3375
"Yustas Game Studio;Alawar Entertainment";3376
Roope Tamminen;3377
Aqualuft Games;3378
Little Games Company;3379
Seth O'Dale;3380
Thylacine Studios;3381
Wise Dad Games;3382
RadiationBurn;3383
Achebit;3384
Plain Concepts Corp;3385
bitshift;3386
House House;3387
Thomas Bacon;3388
Bare Mettle Entertainment;3389
SilentFuture;3390
Coredumping;3391
White Cat;3392
Killmonday Games AB;3393
Casual Box Games;3394
PillowPigGames;3395
Z-Software GmbH;3396
Stroboskop;3397
Crowbar Collective;3398
"Cryo Interactive;Koalabs";3399
Artefacts Studios;3400
Emberheart Games;3401
SmartArt Game Studio;3402
devFluid;3403
"Michael J. Moffitt;Julian J. Hammerstein";3404
Parabox Games;3405
Egamea Game Studios;3406
World-Loom;3407
Split Polygon;3408
NeoNight;3409
devotid;3410
Mint Age Studios;3411
"Gregory Avery-Weir;Melissa Avery-Weir";3412
Michael Flynn;3413
Whalebox Studio;3414
Gabriel Interactive;3415
NAMI TENTOU;3416
Daylight Studios;3417
"Liens;Power Up to Maximum";3418
TEAM TANDS PLUS;3419
Caipirinha Games;3420
Bigosaur;3421
PigelPix;3422
HexWar Games Ltd;3423
"KADOKAWA;Yoji Ojima";3424
Magic Sandbox;3425
Playsaurus;3426
Lakeview Interactive LLC;3427
"Tlön Studios;Ilex Games";3428
klobit LLC;3429
Jordan Sendar;3430
Giant Enemy Labs;3431
TRIANGLE SERVICE;3432
Byte-UP Co., ltd.;3433
Red Beat;3434
Midian Design;3435
"CREATIVE ASSEMBLY;Feral Interactive (Linux);Feral Interactive (Mac)";3436
Benjamin Famiglietti;3437
Sven Kohn;3438
Sparkypants Studios, LLC;3439
Eerie Games;3440
Kronosaur Productions;3441
blizzy Games;3442
KITATUS STUDIOS;3443
"Dan FitzGerald;Trichotomy";3444
Dustin Gunn;3445
Peculiar Games;3446
Tenwall Creatives, Inc.;3447
Urbanscan;3448
JhonGames;3449
Chris Mailloux;3450
Jake Olson;3451
Seven Sails Games;3452
Rhema Press;3453
Ambiera e.U.;3454
Stephane Bottin;3455
Silver Goblet Games;3456
DeXP;3457
Patrick God;3458
JAMgames;3459
Adam Mowery;3460
"REFUGIO3D®;Claudio Panzanaro";3461
Synter Games;3462
Parabole;3463
SkyBox Labs;3464
Pop Sandbox;3465
cybercritics;3466
Panic Ensues Software;3467
Jeff Trier;3468
Questtracers;3469
Morphodox Studios;3470
"Shokunin;Thomas M. Visser;Vincent Thiele";3471
Screeching Wizard;3472
HKFiftyOne Games;3473
"Chu-3;Bakufu Narayama";3474
Overhype Studios;3475
LemonOrange;3476
Digital Entertainment;3477
Thomas Gwaltney;3478
Ian D. Martin;3479
OM ENTERTAINMENT;3480
Witching Hour Studios;3481
undef;3482
Perro Electrico;3483
Shenandoah Studio;3484
J. King-Spooner;3485
Prelusion Games;3486
VoxelStorm;3487
ACE MADDOX;3488
Nonlinear;3489
tjern;3490
Team Kryll;3491
"Kelkafa Studios;Cardboard Sword Limited;Jet Stone Studios";3492
Cat Rabbit;3493
Retronic Games;3494
Garage Monkey Studio;3495
Studio 397;3496
ORBI Games;3497
Digits Crossed Interactive, LLC;3498
LionSword;3499
Ginger Labs LLC;3500
Bolder Games;3501
Rage Monster Games;3502
Pipliz;3503
Epic LLama;3504
Ben Aprigliano;3505
Bad Seed;3506
Code Club AB;3507
Dangerous Derk Interactive;3508
IronDrop Studios;3509
Circletempo;3510
Ludomo Gamestudio;3511
ElevenSeventy, LLC;3512
Hammer Glass Studio;3513
CastleAbra Studios;3514
Peter Gutenko;3515
"Ben Aprigliano;Stefan Evers";3516
Bunnycopter;3517
Enigami;3518
Totem Studio;3519
Bulldog Interactive;3520
DreamsSoftGames;3521
White Rabbit Games;3522
Pomera Studios;3523
"Vasily Voronkov;Ryan Joseph;Peter Kosyh";3524
Grzegorz Slazinski;3525
Digital Soul Games;3526
Honor Code, Inc.;3527
Freshtrax;3528
Daedalic Studio West;3529
Pistachi Studio;3530
UD;3531
"Ninai Games;YeaBoing";3532
Pixel Prophecy;3533
TripleBrick;3534
vikingfabian.com;3535
SimplexGameStudio;3536
GamePhase;3537
Wizard Fu;3538
The Pompous Pixel;3539
Michaela Laws;3540
Andrew Willman;3541
magnussoft;3542
Dark Amber Softworks;3543
Dwarves Might Fly;3544
Strangely Interactive Ltd;3545
Soul Forge;3546
"Rogue Star;Boreal Sun;Spider;Deadman";3547
Jon Harwood Creations LLC;3548
HYPYRYL;3549
Dry Cactus;3550
Team Cherry;3551
"Maciej Targoni;Wojciech Wasiak";3552
Skyshine Games;3553
Koga Tech Limited;3554
Zhoori Maang Entertainment;3555
"Autobotika;Game Nation Inc";3556
"Soloweb Studios;Ravens Eye Studio";3557
BIT-GEN;3558
UNIT9;3559
khos85;3560
Chocoarts;3561
Kiro'o Games;3562
desunoya;3563
Studio Monolith;3564
Matrix Games;3565
"Noio;Licorice";3566
Zeritum;3567
Ketos Games;3568
Radical Fish Games;3569
Robot Gentleman;3570
Sam Barlow;3571
Spooky Doorway;3572
Antagonist;3573
Vladimir Kudelka;3574
Axis Game Factory, Inc.;3575
Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios;3576
2 players;3577
K Bros Games;3578
dustinaux;3579
Lunar Ray Games;3580
Nippon Ichi Software, Inc.;3581
RAC7 Games;3582
Cybernate;3583
Zed-ex;3584
Ben Hendel-Doying;3585
Yang Sun;3586
Digital Dawn Studios;3587
tinyBuild;3588
Varkian Empire;3589
Serious Games Interactive;3590
Pixel Barrage Entertainment, Inc.;3591
Svaj?nas Žemaitis;3592
"Caipirinha Games;DevQ1";3593
Emad;3594
Mad Goblin Games;3595
Wicked Fun, Inc.;3596
AGC;3597
Drixy Games;3598
Manipulation Machine;3599
MachineSpirit;3600
Andrew Gilmour;3601
Seattletek;3602
Imran Arafat;3603
"Jeroen van Oosten;Milan Kazarka";3604
Tall Studios;3605
Big Fat Simulations Inc.;3606
Retrocade.net;3607
Pen and Sword Games;3608
Random Thoughts Entertainment;3609
NorbSoftDev;3610
Toadman Interactive;3611
Professor Why;3612
Blacksea Odyssey;3613
Scarecrow Arts;3614
Gateway Interactive;3615
NotGames;3616
Fernando Paulo;3617
Arcanity Inc;3618
Burst;3619
Flaming Pumpkin Ltd;3620
Daniel Fernandez Chavez;3621
"Alexey Bokulev;Sergei Klimov;Charlie Oscar Lima Tango Interactive Entertainment";3622
Playito.com;3623
Riff Studios;3624
Andrettin;3625
Pugsley LLC;3626
Axis Games;3627
Circuit Hive;3628
Dracula's Cave;3629
Namazu Studios;3630
John Cullen;3631
Homemade Games;3632
phime studio LLC;3633
Kristen Cheely;3634
Think Heavy Ltd.;3635
Still Games;3636
Digital Concepts;3637
???;3638
Critical Games;3639
Oriolus Software GmbH;3640
DEKDEV;3641
Oldmoustache Gameworks;3642
EXAMU Inc.;3643
Daisy Maze Games;3644
Bimboosoft Co.,Ltd.;3645
2by3 Games;3646
Shinypix;3647
Purple Nebula;3648
Queen Birdface Productions;3649
Scarab Entertainment;3650
Valkyria Games;3651
Zinnusl;3652
BitCake Studio;3653
Super X Studios LLC;3654
Wicked Witch Software;3655
Clifftop Games;3656
Bento-Studio;3657
MindShaft Games, LLC;3658
Smyowl;3659
Autarca;3660
Corrosive Studios LLC;3661
YGGDRASIL STUDIO;3662
GUTS Department;3663
Wisdom Tree, Inc.;3664
Massive Damage, Inc.;3665
Wareberd;3666
Koya Game;3667
Vertex Games, S.C.;3668
Prologue Games;3669
"Atixx;ClorithStudio";3670
Cleverweek;3671
Omega Games;3672
SmashRiot LLC;3673
Modesto A. Rabena;3674
Alrauna Studios;3675
Badland Development Studio;3676
Deion Mobile;3677
SIEIDI Ltd;3678
Corbie Games;3679
SimaGames;3680
No Pest Productions;3681
Jason Carter;3682
Chance6 Studios, LLC;3683
Mystik'Art;3684
a REGULAR GAMER;3685
Rakesh Malik;3686
Sports Mogul, Inc.;3687
Binary Cocoa;3688
MichaelArts;3689
Turning Wheel LLC;3690
IMCGAMES Co.,Ltd.;3691
Wickworks;3692
Slashware Interactive;3693
Recotechnology S.L.;3694
santasco.com;3695
Aratog LLC;3696
Russpuppy;3697
Long Division LLC;3698
Cellbloc Studios;3699
The Dirigiballers, LLC;3700
BANDAI NAMCO Entertainment Inc.;3701
Estudio Raed Wulf;3702
Hobbisoft;3703
SGS Team;3704
Basaltic studio;3705
Trickster Games;3706
Spline Games;3707
Blake Garner;3708
Tap To Win;3709
Kobra Studio;3710
Three Prong Productions;3711
Pixel Pi Games;3712
Marxnet;3713
Technomancy Studios;3714
Bread Vision Studios LLC.;3715
FIVE-BN GAMES;3716
Level Eight AB;3717
Untouch;3718
Protomni Multimedia;3719
For All To Play;3720
Rain Pohlak;3721
Mannequin Games LLC;3722
Raven Travel Studios;3723
Baggy Cat Ltd;3724
John Wizard;3725
Modesty;3726
Jolly Crouton Media Ltd.;3727
nDreams;3728
Winch Gate Property Limited;3729
Sergey Bobrov;3730
Capribyte Studios;3731
???× (Miwashiba);3732
R&G Software;3733
Pixel Hero Games;3734
Kite Games;3735
Bacon Bandit Games;3736
Digital Dreams;3737
Variable State;3738
Codex Worlds;3739
GreyLight Entertainment;3740
Mint Arcade Ltd.;3741
Jarrah Technology;3742
fragOut Studio;3743
Once More With Gusto;3744
Absolut Soft LLC;3745
FromSoftware, Inc.;3746
"Sep Reds;Ageod";3747
AltImage Games;3748
Travian Games GmbH;3749
Dark Duo Games;3750
Sasha Darko;3751
Science: Gamed;3752
Blazing Bit Games;3753
Reentry Games;3754
Kilted Camel;3755
HexWar Games;3756
Cooply Solutions;3757
The Quadsphere;3758
Zbigniew Ochman;3759
Exato Game Studios;3760
Ozzie Sneddon;3761
DYA Games;3762
Hosted Games;3763
Rogue Rocket Games;3764
Diggidy.net, LLC;3765
VROOM;3766
Particle Studios;3767
practicing01;3768
Onni Interactive;3769
Sleepy Studios;3770
Greendev.;3771
Xtase Studios;3772
"Jeffrey Nordin;Justin Nordin";3773
Transolar Games;3774
Subworld;3775
TERNOX;3776
RiftyGames;3777
BotBite Industries;3778
"Lewis Bergin;GorePixelGames";3779
Landfall;3780
"JH12world;Jordan Benoit";3781
I Need Play;3782
Sombr Studio;3783
Carlos Vázquez Ordóñez;3784
Woodsy Studio;3785
Roppy Chop Studios;3786
Stereo7 Games;3787
APAS games;3788
Juri Schupilo;3789
"Zoe Vartanian;Badru;Isa Hutchinson;Michael Bell";3790
Helsinki Noir;3791
AOS GAME;3792
DDD Wares;3793
"Silverlode Interactive;Wasatch Games";3794
Markus Fick;3795
EZDesigner;3796
Afterthought LLC;3797
Zarfhome Software;3798
UnitedIndie;3799
Drago Entertainment;3800
CPsoft;3801
Nodbrim Interactive;3802
Holdbrand Ltd;3803
Blyts;3804
Igry.ru;3805
D-Games;3806
Doomsday Games;3807
Creative Concepts;3808
"Flashpoint Studios;Nightdive Studios";3809
CrackerJack Games;3810
Novaq Games;3811
Red Abyss Software;3812
Wyrmling Productions;3813
Yal;3814
Studios iLLOGIKA;3815
Extrokold Games;3816
Matt Gadient;3817
Bit Juggler;3818
Wulo Games;3819
Draconus Entertainment Ltd;3820
Yai Gameworks;3821
Bandit-1;3822
Fervent;3823
Storm in a Teacup;3824
Loomus Games;3825
"Byzantine Games;The Lordz Games Studio";3826
Heluo Studio;3827
Rodaja;3828
Matthew Coyle;3829
Marcelo Barbosa;3830
Kieffer Bros.;3831
AKABEiSOFT2;3832
Razzart Visual;3833
Smarter Games;3834
Pyramid;3835
Office 5656;3836
Orator Games;3837
Dreamsite Games;3838
Aera Studios;3839
"no CVT;BlackMuffin";3840
Cargiolli Luciano;3841
Randomnine Ltd;3842
Happion Labs;3843
LifeSpark Entertainment;3844
Butlerstyle Entertainment;3845
Lightning Man Media;3846
i273 LLC;3847
Evallis Entertainment;3848
Kazakov Oleg;3849
Gnarled Scar Manipulations;3850
Alpha72 Games;3851
Thibaud Michaud;3852
Diminished Studios;3853
Solo Instinct;3854
FrameLineNetwork;3855
Ground Up Games Pty Ltd ®;3856
Wild Wolf Std;3857
Michael Swan;3858
Aniode;3859
reiti.net;3860
OCCA Studios;3861
"Daring Touch;10th Art Studio";3862
A Crowd of Monsters;3863
Zoxide Games;3864
MuHa Games;3865
Studio Saizensen;3866
DebonosuWorks Inc.;3867
CyberphobX Ltd.;3868
Anticto;3869
Skinny Jean Death Studios;3870
Skyjaz Games;3871
Unlok;3872
rokaplay;3873
"John Szymanski;Evan Szymanski;David Szymanski";3874
"Cole Neumann;Albin Bernhardsson";3875
Atomic Planet;3876
"Dmytry Lavrov;Alexey Lavrov";3877
Warhorse Studios;3878
Golden Gear Games;3879
InImages;3880
Mexond;3881
winterworks GmbH;3882
Faris Mohammed;3883
"Apocoplay LLC;Ludeme Games;Coreedge Inc";3884
DEVGRU-P;3885
Game Studio 78;3886
Cats Who Play;3887
Classplash;3888
Duckvalley Productions;3889
"Sebastian Krzyszkowiak;Konrad Burandt;Pawe? Radej";3890
THE BROTHERHOOD;3891
Solanimus Inc.;3892
Stress Level Zero;3893
Scary Bee LLC;3894
SFS Studios;3895
Stephen Crabb;3896
KarjaSoft;3897
"Henrique Pegacha;Rafael Lima;Nuno Guerreiro";3898
Fishing Planet LLC;3899
Gritfish;3900
Phaser Lock Interactive;3901
Dark-Spot Studio;3902
Nicholas Mallory;3903
Anima Project;3904
HCPgames;3905
Wispfire;3906
Teeworlds Team;3907
Owlbear;3908
Donley Time Foundation;3909
Dysotek;3910
TopArcadeApps;3911
Cylight Studios;3912
Fractal Phase;3913
zemaGamez;3914
Dogenzaka Lab;3915
Strange Fire;3916
WnMStudio;3917
Panda Indie Studio;3918
Elev8 Games;3919
Huckleberry Games S.A.;3920
Behaviour Digital Inc.;3921
Batholith Entertainment;3922
Risen Games;3923
"Justin Moravetz;Jake Kaufman";3924
Philip Bak;3925
Big Red Button Entertainment, Inc;3926
momoStorm Entertainment;3927
ASBO Interactive;3928
wefiends, Inc.;3929
IT Territory;3930
"inkle Ltd;Cape Guy Ltd";3931
Reventador Games;3932
Doomster Entertainment;3933
Yonder;3934
Bryan Gale;3935
Pixel Lantern;3936
Confused Genius;3937
ILMxLAB;3938
Mindshow, Inc.;3939
Flying Helmet Games;3940
"David Lawrence;Nico Thomas";3941
Devdan Games;3942
K Monkey;3943
Guy Godin;3944
InSayn;3945
Mandragora;3946
RSK Entertainment;3947
New State;3948
Bulkhead Studios Corporation;3949
Linus Fredriksson;3950
SRF Games;3951
"Deceptive Games;Gavin Powell";3952
Animation Catalyst;3953
Alex Thomas;3954
KBJGames;3955
"Starbreeze Studios;Grab Games;GamecoStudios;Big Red Button";3956
Joshua Missile;3957
Raspina Studio;3958
Rogue Snail;3959
From Soy Sauce LLC;3960
"Imagimotion;IV Productions";3961
Ern? Király;3962
Ludvig Larsson;3963
"Gremlin Interactive;Interplay Entertainment";3964
Eleon Game Studios;3965
Ludomotion;3966
"Lamina Studios;Mike Studios";3967
Rising Sun Interactive;3968
Fiddlesticks Games;3969
Alister Software;3970
aiueoKompany;3971
Displace Media;3972
Another Yeti;3973
Oryon Entertainment;3974
S.C. 16 BIT NIGHTS S.R.L.;3975
BattleByte;3976
Flight Systems LLC;3977
SEEP;3978
studiocime;3979
Epic Devs LLC;3980
"Nathan Archer;Luke Brown;Dan Kramer";3981
Raconteur Games;3982
Arc-gen;3983
Stray Fawn Studio;3984
Campo Santo;3985
Denneko Yuugi;3986
Dan Fornace;3987
Whootgames;3988
AHA Entertainment;3989
Mandlebar;3990
astragon Entertainment;3991
8D Studio;3992
"Team ERROR;Tiny Colossus";3993
"Ice-Pick Lodge;General Arcade";3994
Obscure Cloud;3995
Pipeworks Studio;3996
Giant Squid;3997
MakinGames Ltd;3998
All-Star Apps, LLC;3999
Alex Rose;4000
Iced Lizard Games;4001
"StartupTim, LLC;Tim Sullivan";4002
BinaryDream;4003
"Edmund McMillen;James Id";4004
Cybernetik Design;4005
Peach Pie Productions;4006
Lucas Molina;4007
Sketchy Logic;4008
Meteor Shock;4009
Mango Protocol;4010
Ionized Games;4011
"Sólfar Studios;RVX";4012
Can of Soda Games;4013
Four Lights;4014
"Robert Bonner;Jack Hanley;Ben Rawles;Boris Blosse";4015
Cunning Force Games;4016
Cornbread Juice Games;4017
314 Arts;4018
Filmtyme;4019
YFC games;4020
Marc Ellis;4021
Paul Harrington;4022
Sonic Sloth;4023
Astronomic Games;4024
Tall Story Studios;4025
Sørb;4026
DarkTigerDevelop;4027
"DQ Team;Hidden Hallow Studio";4028
yayapipi;4029
Triverske;4030
Casual Labs;4031
Tuomo Laine;4032
Real Dynamics;4033
Eddy Games;4034
"Jurlo;JetPackGone";4035
Daniel Kim;4036
Robert Yang;4037
Permadeath;4038
JDM4iK;4039
"Tomas Gonzalez;Martin Pilaszek";4040
Buff Studio Co.,Ltd.;4041
Ivanovich Games;4042
ChAIR Entertainment;4043
Candlelight Studios;4044
EyeSpyda Games;4045
Lorenzo Kirkpatrick;4046
Adam Tarnowski;4047
Appsolutely Studios;4048
ZackBellGames;4049
"Visual Concepts;Yuke's Co., LTD";4050
Visual Concepts;4051
XTeam Software Solutions srls;4052
storm_sharks;4053
Oh, a Rock! Studios;4054
Moment Games;4055
Overcloud9;4056
Criss Cross Games;4057
Electric Rune;4058
Puzzle Lab;4059
Planetary Annihilation Inc;4060
Tchagata Games;4061
QuantumSquid Interactive;4062
Elushis;4063
Homph;4064
Craig Daversa;4065
Satur Entertainment;4066
Lucky You Studio;4067
HJO Creations;4068
AKGames;4069
Titan Forge Games;4070
Stellar Jay Studios;4071
"Grip Games;3Division";4072
Herrero Games;4073
WeShare Game Studio;4074
Ballistic Frogs;4075
McMagic Productions s.r.o.;4076
Wacha;4077
Jardel Elias;4078
Light Vision Interactive;4079
Glow Games Studio;4080
"Northway Games;Radial Games Corp";4081
Nicholas Hydock;4082
Simon Prefontaine;4083
Origin8 Technologies Ltd;4084
Cranktrain;4085
Blackthorn Media Inc;4086
Clever Endeavour Games;4087
Liz-Arts;4088
Kingdom Games;4089
Chronicle Bench;4090
Dark Day Interactive;4091
Dragom;4092
ScalemaiL;4093
Maya Gameworks;4094
"PolarityFlow;Adrian Zingg";4095
Philippe Forgeur;4096
Radiangames;4097
Moon Studios GmbH;4098
"Idea Factory;Compile Heart;Tamsoft";4099
Chondrite Games;4100
BRINK 3D;4101
Goatee Games;4102
TernGame;4103
LightsoutGames;4104
the whale husband;4105
BTNcafe;4106
Devin Sherry;4107
"gord10;Aslan Game Studio";4108
Axolot Games;4109
Fingertip Games UK;4110
"Separate Game Development;Dagestan Technology";4111
Fury Software;4112
Cemil Tasdemir;4113
Tipping Goat LLC;4114
Evergreen;4115
"iNK Stories;N-Fusion Interactive";4116
Day Dreamer Games;4117
Pezomi;4118
Dragon Foundry;4119
WTFOMGames;4120
"Gunfire Games;Vigil Games;THQ Nordic";4121
Gentlymad;4122
Render System;4123
The Light Sword Team;4124
CoaguCo Industries;4125
"Polyquest Games;ZXDigital Ltd";4126
Wetgenes;4127
Black Sheep Games;4128
ByteRockers' Games;4129
Clewcat Games;4130
JDRumble;4131
Reminisce;4132
girl software;4133
INTI CREATES CO., LTD.;4134
IOZO GAMES;4135
Catstudio;4136
Night School Studio;4137
One Wheel Studio;4138
MindWalker Games;4139
Twistplay;4140
Daniel Spruce;4141
Unnamed Fiasco Team;4142
Cardboard Robot Games;4143
Boogygames Studios;4144
"Dumativa Creative Studio;Castro Brothers";4145
"Psychic Games Ltd.;Goblin Portal";4146
Thirsten Studios;4147
1C Company;4148
"Nico Uthe, Sara Lisa Vogl, Julian Heinken;VR Nerds";4149
Igor Krutov;4150
Sneaky Mammoth;4151
"Raylight srl;Visual Impact";4152
"Noah System;Mgame";4153
Paul Bird;4154
HellconX© Studio's;4155
Freakinware Studios;4156
Dreamloop Games;4157
GDNomad;4158
BANDAI NAMCO Studios Inc.;4159
